symbol,signal,horizon,n_on,mean_on,mean_off,diff,t_stat,win_rate_on
SNACKPACK_RASPBERRY,BIG_ASK_LVL1_P99,1,1316,-0.2116,0.0202,-0.2318,-1.03,0.464
SNACKPACK_RASPBERRY,BIG_BID_LVL1_P95,5,2699,0.2458,0.0291,0.2168,0.58,0.499
SNACKPACK_RASPBERRY,BIG_ASK_LVL1_P95,5,2701,0.1516,0.0384,0.1133,0.3,0.497
SNACKPACK_RASPBERRY,BIG_BID_LVL1_P99,5,1315,0.5734,0.0245,0.5489,1.05,0.508
SNACKPACK_RASPBERRY,BIG_ASK_LVL1_P99,5,1316,0.4601,0.0297,0.4304,0.82,0.507
SNACKPACK_RASPBERRY,BIG_BID_LVL1_P95,10,2698,0.0802,0.0986,-0.0183,-0.04,0.491
SNACKPACK_RASPBERRY,BIG_ASK_LVL1_P95,10,2700,0.0415,0.1024,-0.0609,-0.12,0.487
SNACKPACK_RASPBERRY,BIG_BID_LVL1_P99,10,1315,0.9935,0.0558,0.9377,1.3,0.496
SNACKPACK_RASPBERRY,BIG_ASK_LVL1_P99,10,1316,0.8978,0.0602,0.8376,1.16,0.491
SNACKPACK_RASPBERRY,BIG_BID_LVL1_P95,30,2697,0.5454,0.2996,0.2458,0.28,0.502
SNACKPACK_RASPBERRY,BIG_ASK_LVL1_P95,30,2699,0.5289,0.3013,0.2276,0.26,0.499
SNACKPACK_RASPBERRY,BIG_BID_LVL1_P99,30,1315,1.351,0.2745,1.0764,0.9,0.506
SNACKPACK_RASPBERRY,BIG_ASK_LVL1_P99,30,1316,1.6288,0.2617,1.3671,1.14,0.508
SNACKPACK_RASPBERRY,BIG_BID_LVL1_P95,100,2689,0.9866,1.0081,-0.0215,-0.01,0.496
SNACKPACK_RASPBERRY,BIG_ASK_LVL1_P95,100,2691,0.969,1.0098,-0.0408,-0.03,0.495
SNACKPACK_RASPBERRY,BIG_BID_LVL1_P99,100,1313,2.011,0.96,1.0511,0.49,0.503
SNACKPACK_RASPBERRY,BIG_ASK_LVL1_P99,100,1314,2.5365,0.9358,1.6007,0.75,0.506
SNACKPACK_RASPBERRY,TRADE_BIG_P95(>=4),1,179,-0.1117,-0.5523,0.4406,0.61,0.453
SNACKPACK_RASPBERRY,TRADE_BIG_P95(>=4),5,179,0.3101,-0.2103,0.5203,0.35,0.514
SNACKPACK_RASPBERRY,TRADE_BIG_P95(>=4),10,179,-0.1788,0.8779,-1.0567,-0.51,0.497
SNACKPACK_RASPBERRY,TRADE_BIG_P95(>=4),30,179,5.2207,0.7255,4.4951,1.27,0.559
SNACKPACK_RASPBERRY,TRADE_BIG_P95(>=4),100,177,5.5819,-1.3455,6.9274,1.09,0.525
SNACKPACK_STRAWBERRY,BIG_BID_LVL1_P95,1,2699,0.1028,0.0229,0.08,0.49,0.492
SNACKPACK_STRAWBERRY,BIG_ASK_LVL1_P95,1,2701,-0.0398,0.037,-0.0768,-0.47,0.485
SNACKPACK_STRAWBERRY,BIG_BID_LVL1_P99,1,1315,0.0821,0.0277,0.0545,0.24,0.497
SNACKPACK_STRAWBERRY,BIG_ASK_LVL1_P99,1,1316,-0.0338,0.033,-0.0668,-0.29,0.493
SNACKPACK_STRAWBERRY,BIG_BID_LVL1_P95,5,2699,0.063,0.1607,-0.0977,-0.26,0.49
SNACKPACK_STRAWBERRY,BIG_ASK_LVL1_P95,5,2701,-0.1866,0.1854,-0.372,-0.99,0.486
SNACKPACK_STRAWBERRY,BIG_BID_LVL1_P99,5,1315,-0.2388,0.1698,-0.4086,-0.77,0.484
SNACKPACK_STRAWBERRY,BIG_ASK_LVL1_P99,5,1316,-0.4631,0.1801,-0.6433,-1.23,0.479
SNACKPACK_STRAWBERRY,BIG_BID_LVL1_P95,10,2698,0.4205,0.2924,0.128,0.25,0.505
SNACKPACK_STRAWBERRY,BIG_ASK_LVL1_P95,10,2700,0.1207,0.3221,-0.2014,-0.39,0.502
SNACKPACK_STRAWBERRY,BIG_BID_LVL1_P99,10,1315,-0.6559,0.348,-1.0039,-1.37,0.497
SNACKPACK_STRAWBERRY,BIG_ASK_LVL1_P99,10,1316,-0.8875,0.3587,-1.2462,-1.7,0.495
SNACKPACK_STRAWBERRY,BIG_BID_LVL1_P95,30,2697,0.771,0.8925,-0.1214,-0.14,0.507
SNACKPACK_STRAWBERRY,BIG_ASK_LVL1_P95,30,2699,0.4526,0.924,-0.4714,-0.54,0.506
SNACKPACK_STRAWBERRY,BIG_BID_LVL1_P99,30,1315,-0.3213,0.9367,-1.258,-1.03,0.502
SNACKPACK_STRAWBERRY,BIG_ASK_LVL1_P99,30,1316,-0.9001,0.9634,-1.8634,-1.54,0.499
SNACKPACK_STRAWBERRY,BIG_BID_LVL1_P95,100,2689,2.775,2.9327,-0.1577,-0.1,0.519
SNACKPACK_STRAWBERRY,BIG_ASK_LVL1_P95,100,2691,2.4309,2.9667,-0.5358,-0.35,0.518
SNACKPACK_STRAWBERRY,BIG_BID_LVL1_P99,100,1313,1.0998,3.002,-1.9023,-0.9,0.504
SNACKPACK_STRAWBERRY,BIG_ASK_LVL1_P99,100,1314,0.1206,3.0471,-2.9265,-1.39,0.499
SNACKPACK_STRAWBERRY,TRADE_BIG_P95(>=4),1,179,-0.1313,0.5343,-0.6656,-0.92,0.497
SNACKPACK_STRAWBERRY,TRADE_BIG_P95(>=4),5,179,0.2961,0.4025,-0.1064,-0.07,0.464
SNACKPACK_STRAWBERRY,TRADE_BIG_P95(>=4),10,179,0.9218,-0.575,1.4968,0.72,0.492
SNACKPACK_STRAWBERRY,TRADE_BIG_P95(>=4),30,179,-2.5838,0.4647,-3.0485,-0.85,0.475
SNACKPACK_STRAWBERRY,TRADE_BIG_P95(>=4),100,177,-0.5706,4.6345,-5.2052,-0.83,0.48
SNACKPACK_VANILLA,BIG_BID_LVL1_P95,1,2699,0.0515,0.0068,0.0447,0.34,0.48
SNACKPACK_VANILLA,BIG_ASK_LVL1_P95,1,2701,-0.0903,0.0208,-0.1112,-0.83,0.471
SNACKPACK_VANILLA,BIG_BID_LVL1_P99,1,1315,0.051,0.009,0.042,0.22,0.481
SNACKPACK_VANILLA,BIG_ASK_LVL1_P99,1,1316,-0.1121,0.0165,-0.1286,-0.69,0.47
SNACKPACK_VANILLA,BIG_BID_LVL1_P95,5,2699,0.169,0.0445,0.1245,0.43,0.504
SNACKPACK_VANILLA,BIG_ASK_LVL1_P95,5,2701,0.0483,0.0564,-0.0081,-0.03,0.498
SNACKPACK_VANILLA,BIG_BID_LVL1_P99,5,1315,0.2567,0.0465,0.2102,0.52,0.511
SNACKPACK_VANILLA,BIG_ASK_LVL1_P99,5,1316,0.0942,0.0539,0.0403,0.1,0.505
SNACKPACK_VANILLA,BIG_BID_LVL1_P95,10,2698,0.1824,0.1063,0.0761,0.19,0.5
SNACKPACK_VANILLA,BIG_ASK_LVL1_P95,10,2700,0.0909,0.1153,-0.0244,-0.06,0.495
SNACKPACK_VANILLA,BIG_BID_LVL1_P99,10,1315,0.1407,0.1119,0.0288,0.05,0.497
SNACKPACK_VANILLA,BIG_ASK_LVL1_P99,10,1316,0.0528,0.1159,-0.0631,-0.11,0.492
SNACKPACK_VANILLA,BIG_BID_LVL1_P95,30,2697,0.4021,0.3483,0.0538,0.08,0.503
SNACKPACK_VANILLA,BIG_ASK_LVL1_P95,30,2699,0.0789,0.3803,-0.3014,-0.42,0.497
SNACKPACK_VANILLA,BIG_BID_LVL1_P99,30,1315,-0.0133,0.37,-0.3833,-0.38,0.495
SNACKPACK_VANILLA,BIG_ASK_LVL1_P99,30,1316,-0.2625,0.3814,-0.644,-0.64,0.49
SNACKPACK_VANILLA,BIG_BID_LVL1_P95,100,2689,2.2324,0.9862,1.2463,0.93,0.501
SNACKPACK_VANILLA,BIG_ASK_LVL1_P95,100,2691,2.3614,0.9733,1.3881,1.04,0.501
SNACKPACK_VANILLA,BIG_BID_LVL1_P99,100,1313,3.3983,0.9926,2.4057,1.28,0.513
SNACKPACK_VANILLA,BIG_ASK_LVL1_P99,100,1314,3.2424,0.9997,2.2427,1.19,0.512
SNACKPACK_VANILLA,TRADE_BIG_P95(>=4),1,179,-0.2039,0.2599,-0.4638,-0.82,0.486
SNACKPACK_VANILLA,TRADE_BIG_P95(>=4),5,179,-0.567,0.5758,-1.1429,-0.93,0.503
SNACKPACK_VANILLA,TRADE_BIG_P95(>=4),10,179,-1.0,0.123,-1.123,-0.63,0.492
SNACKPACK_VANILLA,TRADE_BIG_P95(>=4),30,179,0.338,-0.4991,0.8371,0.29,0.492
SNACKPACK_VANILLA,TRADE_BIG_P95(>=4),100,177,-1.791,-3.9573,2.1663,0.35,0.452
TRANSLATOR_ASTRO_BLACK,BIG_BID_LVL1_P95,1,1605,0.4583,-0.0624,0.5207,2.34,0.503
TRANSLATOR_ASTRO_BLACK,BIG_ASK_LVL1_P95,1,1504,-0.2916,-0.021,-0.2706,-1.12,0.467
TRANSLATOR_ASTRO_BLACK,BIG_BID_LVL1_P99,1,377,1.1273,-0.0493,1.1767,2.63,0.525
TRANSLATOR_ASTRO_BLACK,BIG_ASK_LVL1_P99,1,302,-0.9387,-0.0254,-0.9134,-1.77,0.457
TRANSLATOR_ASTRO_BLACK,BIG_BID_LVL1_P95,5,1605,-0.0075,-0.1795,0.172,0.34,0.485
TRANSLATOR_ASTRO_BLACK,BIG_ASK_LVL1_P95,5,1504,-0.1941,-0.169,-0.0251,-0.05,0.475
TRANSLATOR_ASTRO_BLACK,BIG_BID_LVL1_P99,5,377,0.3369,-0.1767,0.5136,0.55,0.483
TRANSLATOR_ASTRO_BLACK,BIG_ASK_LVL1_P99,5,302,-0.3874,-0.1681,-0.2193,-0.18,0.47
TRANSLATOR_ASTRO_BLACK,BIG_BID_LVL1_P95,10,1605,-0.0312,-0.3571,0.3259,0.45,0.505
TRANSLATOR_ASTRO_BLACK,BIG_ASK_LVL1_P95,10,1504,0.5705,-0.3877,0.9581,1.26,0.515
TRANSLATOR_ASTRO_BLACK,BIG_BID_LVL1_P99,10,377,0.6525,-0.3522,1.0048,0.72,0.517
TRANSLATOR_ASTRO_BLACK,BIG_ASK_LVL1_P99,10,302,-0.0414,-0.3426,0.3013,0.18,0.493
TRANSLATOR_ASTRO_BLACK,BIG_BID_LVL1_P95,30,1604,0.4246,-1.0559,1.4804,1.19,0.499
TRANSLATOR_ASTRO_BLACK,BIG_ASK_LVL1_P95,30,1500,1.6287,-1.1139,2.7426,2.1,0.509
TRANSLATOR_ASTRO_BLACK,BIG_BID_LVL1_P99,30,376,3.3551,-1.0317,4.3867,1.89,0.527
TRANSLATOR_ASTRO_BLACK,BIG_ASK_LVL1_P99,30,302,1.3096,-0.9999,2.3095,0.79,0.49
TRANSLATOR_ASTRO_BLACK,BIG_BID_LVL1_P95,100,1598,1.9578,-3.7168,5.6745,2.48,0.497
TRANSLATOR_ASTRO_BLACK,BIG_ASK_LVL1_P95,100,1495,2.005,-3.6987,5.7037,2.49,0.502
TRANSLATOR_ASTRO_BLACK,BIG_BID_LVL1_P99,100,375,14.7773,-3.6446,18.4219,4.13,0.571
TRANSLATOR_ASTRO_BLACK,BIG_ASK_LVL1_P99,100,302,6.2301,-3.5119,9.742,1.92,0.56
TRANSLATOR_ASTRO_BLACK,TRADE_BIG_P95(>=4),1,179,-0.3855,0.3384,-0.7239,-0.87,0.469
TRANSLATOR_ASTRO_BLACK,TRADE_BIG_P95(>=4),5,179,0.8631,0.3231,0.54,0.3,0.48
TRANSLATOR_ASTRO_BLACK,TRADE_BIG_P95(>=4),10,179,2.2905,0.5814,1.7091,0.68,0.508
TRANSLATOR_ASTRO_BLACK,TRADE_BIG_P95(>=4),30,179,0.6816,0.6422,0.0394,0.01,0.492
TRANSLATOR_ASTRO_BLACK,TRADE_BIG_P95(>=4),100,177,-0.2571,-2.6727,2.4157,0.31,0.48
TRANSLATOR_ECLIPSE_CHARCOAL,BIG_BID_LVL1_P95,1,3903,0.0942,-0.0246,0.1188,0.72,0.489
TRANSLATOR_ECLIPSE_CHARCOAL,BIG_ASK_LVL1_P95,1,3845,-0.0094,-0.0092,-0.0002,-0.0,0.479
TRANSLATOR_ECLIPSE_CHARCOAL,BIG_BID_LVL1_P99,1,371,0.6482,-0.0174,0.6657,1.31,0.512
TRANSLATOR_ECLIPSE_CHARCOAL,BIG_ASK_LVL1_P99,1,363,-0.292,-0.0057,-0.2863,-0.58,0.463
TRANSLATOR_ECLIPSE_CHARCOAL,BIG_BID_LVL1_P95,5,3902,0.3913,-0.1137,0.505,1.38,0.503
TRANSLATOR_ECLIPSE_CHARCOAL,BIG_ASK_LVL1_P95,5,3845,0.3296,-0.1035,0.4331,1.18,0.501
TRANSLATOR_ECLIPSE_CHARCOAL,BIG_BID_LVL1_P99,5,371,0.7709,-0.0582,0.8291,0.76,0.501
TRANSLATOR_ECLIPSE_CHARCOAL,BIG_ASK_LVL1_P99,5,363,-0.0579,-0.0479,-0.01,-0.01,0.482
TRANSLATOR_ECLIPSE_CHARCOAL,BIG_BID_LVL1_P95,10,3902,-0.0812,-0.0974,0.0162,0.03,0.496
TRANSLATOR_ECLIPSE_CHARCOAL,BIG_ASK_LVL1_P95,10,3845,-0.0395,-0.1035,0.064,0.12,0.497
TRANSLATOR_ECLIPSE_CHARCOAL,BIG_BID_LVL1_P99,10,371,2.5296,-0.1282,2.6578,1.75,0.507
TRANSLATOR_ECLIPSE_CHARCOAL,BIG_ASK_LVL1_P99,10,363,-0.7273,-0.0876,-0.6397,-0.42,0.485
TRANSLATOR_ECLIPSE_CHARCOAL,BIG_BID_LVL1_P95,30,3899,1.9565,-0.6563,2.6129,2.92,0.514
TRANSLATOR_ECLIPSE_CHARCOAL,BIG_ASK_LVL1_P95,30,3842,1.2988,-0.5539,1.8527,2.05,0.503
TRANSLATOR_ECLIPSE_CHARCOAL,BIG_BID_LVL1_P99,30,370,9.05,-0.4335,9.4835,3.38,0.57
TRANSLATOR_ECLIPSE_CHARCOAL,BIG_ASK_LVL1_P99,30,362,1.8204,-0.3425,2.163,0.79,0.483
TRANSLATOR_ECLIPSE_CHARCOAL,BIG_BID_LVL1_P95,100,3893,2.819,-1.7732,4.5922,2.81,0.513
TRANSLATOR_ECLIPSE_CHARCOAL,BIG_ASK_LVL1_P95,100,3836,1.6095,-1.5852,3.1946,1.94,0.508
TRANSLATOR_ECLIPSE_CHARCOAL,BIG_BID_LVL1_P99,100,367,18.233,-1.4165,19.6495,3.94,0.58
TRANSLATOR_ECLIPSE_CHARCOAL,BIG_ASK_LVL1_P99,100,361,10.3047,-1.3156,11.6203,2.25,0.54
TRANSLATOR_ECLIPSE_CHARCOAL,TRADE_BIG_P95(>=4),1,179,-0.7095,0.3619,-1.0714,-1.33,0.436
TRANSLATOR_ECLIPSE_CHARCOAL,TRADE_BIG_P95(>=4),5,179,-0.7877,-0.0271,-0.7606,-0.45,0.497
TRANSLATOR_ECLIPSE_CHARCOAL,TRADE_BIG_P95(>=4),10,179,-2.6201,-0.0705,-2.5496,-0.99,0.413
TRANSLATOR_ECLIPSE_CHARCOAL,TRADE_BIG_P95(>=4),30,179,-0.4693,3.2781,-3.7474,-0.87,0.48
TRANSLATOR_ECLIPSE_CHARCOAL,TRADE_BIG_P95(>=4),100,177,4.2119,6.8482,-2.6363,-0.33,0.492
TRANSLATOR_GRAPHITE_MIST,BIG_BID_LVL1_P95,1,3586,0.1871,-0.0333,0.2204,1.23,0.486
TRANSLATOR_GRAPHITE_MIST,BIG_ASK_LVL1_P95,1,3541,0.094,-0.0204,0.1145,0.64,0.48
TRANSLATOR_GRAPHITE_MIST,BIG_BID_LVL1_P99,1,323,0.709,-0.0147,0.7237,1.4,0.536
TRANSLATOR_GRAPHITE_MIST,BIG_ASK_LVL1_P99,1,312,0.5962,-0.0133,0.6094,1.18,0.497
TRANSLATOR_GRAPHITE_MIST,BIG_BID_LVL1_P95,5,3586,0.1567,-0.0616,0.2183,0.55,0.496
TRANSLATOR_GRAPHITE_MIST,BIG_ASK_LVL1_P95,5,3541,0.2016,-0.0673,0.2689,0.68,0.494
TRANSLATOR_GRAPHITE_MIST,BIG_BID_LVL1_P99,5,323,3.0666,-0.0693,3.1359,2.52,0.551
TRANSLATOR_GRAPHITE_MIST,BIG_ASK_LVL1_P99,5,312,3.3718,-0.0713,3.4431,3.08,0.522
TRANSLATOR_GRAPHITE_MIST,BIG_BID_LVL1_P95,10,3586,0.7681,-0.1854,0.9535,1.73,0.507
TRANSLATOR_GRAPHITE_MIST,BIG_ASK_LVL1_P95,10,3541,0.7208,-0.1774,0.8982,1.63,0.505
TRANSLATOR_GRAPHITE_MIST,BIG_BID_LVL1_P99,10,323,3.0712,-0.1056,3.1768,1.83,0.533
TRANSLATOR_GRAPHITE_MIST,BIG_ASK_LVL1_P99,10,312,2.9888,-0.1035,3.0923,1.82,0.526
TRANSLATOR_GRAPHITE_MIST,BIG_BID_LVL1_P95,30,3584,1.2988,-0.4177,1.7165,1.8,0.503
TRANSLATOR_GRAPHITE_MIST,BIG_ASK_LVL1_P95,30,3538,1.3075,-0.4159,1.7234,1.79,0.501
TRANSLATOR_GRAPHITE_MIST,BIG_BID_LVL1_P99,30,323,9.0263,-0.3131,9.3394,3.29,0.576
TRANSLATOR_GRAPHITE_MIST,BIG_ASK_LVL1_P99,30,311,7.5129,-0.2934,7.8063,2.58,0.547
TRANSLATOR_GRAPHITE_MIST,BIG_BID_LVL1_P95,100,3579,0.4454,-0.7489,1.1943,0.69,0.508
TRANSLATOR_GRAPHITE_MIST,BIG_ASK_LVL1_P95,100,3530,-0.6034,-0.6063,0.0029,0.0,0.506
TRANSLATOR_GRAPHITE_MIST,BIG_BID_LVL1_P99,100,323,25.4985,-0.891,26.3895,5.61,0.604
TRANSLATOR_GRAPHITE_MIST,BIG_ASK_LVL1_P99,100,307,16.7541,-0.786,17.5401,3.34,0.59
TRANSLATOR_GRAPHITE_MIST,TRADE_BIG_P95(>=4),1,179,0.8156,0.0668,0.7489,0.86,0.503
TRANSLATOR_GRAPHITE_MIST,TRADE_BIG_P95(>=4),5,179,1.352,-0.2942,1.6462,0.9,0.536
TRANSLATOR_GRAPHITE_MIST,TRADE_BIG_P95(>=4),10,179,1.324,-0.5877,1.9117,0.74,0.525
TRANSLATOR_GRAPHITE_MIST,TRADE_BIG_P95(>=4),30,179,2.2039,-1.0697,3.2737,0.7,0.531
TRANSLATOR_GRAPHITE_MIST,TRADE_BIG_P95(>=4),100,177,4.9605,-0.3964,5.3568,0.67,0.525
TRANSLATOR_SPACE_GRAY,BIG_BID_LVL1_P95,1,1585,0.4959,-0.083,0.5789,2.46,0.505
TRANSLATOR_SPACE_GRAY,BIG_ASK_LVL1_P95,1,1511,-0.2336,-0.0428,-0.1909,-0.8,0.47
TRANSLATOR_SPACE_GRAY,BIG_BID_LVL1_P99,1,362,0.6022,-0.0604,0.6626,1.42,0.519
TRANSLATOR_SPACE_GRAY,BIG_ASK_LVL1_P99,1,347,-0.5202,-0.0469,-0.4733,-0.96,0.427
TRANSLATOR_SPACE_GRAY,BIG_BID_LVL1_P95,5,1585,0.8644,-0.3272,1.1916,2.24,0.516
TRANSLATOR_SPACE_GRAY,BIG_ASK_LVL1_P95,5,1511,0.1208,-0.2847,0.4055,0.77,0.503
TRANSLATOR_SPACE_GRAY,BIG_BID_LVL1_P99,5,362,1.2251,-0.2825,1.5076,1.41,0.528
TRANSLATOR_SPACE_GRAY,BIG_ASK_LVL1_P99,5,347,0.0202,-0.2676,0.2878,0.27,0.53
TRANSLATOR_SPACE_GRAY,BIG_BID_LVL1_P95,10,1585,0.9347,-0.6133,1.548,2.02,0.517
TRANSLATOR_SPACE_GRAY,BIG_ASK_LVL1_P95,10,1511,0.5579,-0.5893,1.1472,1.5,0.506
TRANSLATOR_SPACE_GRAY,BIG_BID_LVL1_P99,10,362,1.192,-0.5525,1.7445,1.12,0.528
TRANSLATOR_SPACE_GRAY,BIG_ASK_LVL1_P99,10,347,-0.1052,-0.5365,0.4313,0.27,0.504
TRANSLATOR_SPACE_GRAY,BIG_BID_LVL1_P95,30,1579,1.6305,-1.7371,3.3675,2.56,0.507
TRANSLATOR_SPACE_GRAY,BIG_ASK_LVL1_P95,30,1506,0.6776,-1.678,2.3556,1.78,0.511
TRANSLATOR_SPACE_GRAY,BIG_BID_LVL1_P99,30,362,0.1519,-1.5806,1.7325,0.64,0.494
TRANSLATOR_SPACE_GRAY,BIG_ASK_LVL1_P99,30,344,1.4797,-1.5949,3.0746,1.13,0.517
TRANSLATOR_SPACE_GRAY,BIG_BID_LVL1_P95,100,1571,0.1598,-5.3276,5.4873,2.22,0.491
TRANSLATOR_SPACE_GRAY,BIG_ASK_LVL1_P95,100,1494,-0.9244,-5.2557,4.3313,1.77,0.485
TRANSLATOR_SPACE_GRAY,BIG_BID_LVL1_P99,100,360,0.6069,-5.1081,5.715,1.09,0.458
TRANSLATOR_SPACE_GRAY,BIG_ASK_LVL1_P99,100,340,1.7912,-5.1178,6.909,1.35,0.494
TRANSLATOR_SPACE_GRAY,TRADE_BIG_P95(>=4),1,179,0.3827,0.102,0.2807,0.33,0.492
TRANSLATOR_SPACE_GRAY,TRADE_BIG_P95(>=4),5,179,1.6369,-0.0948,1.7316,0.89,0.508
TRANSLATOR_SPACE_GRAY,TRADE_BIG_P95(>=4),10,179,1.6927,-0.3689,2.0616,0.75,0.536
TRANSLATOR_SPACE_GRAY,TRADE_BIG_P95(>=4),30,179,3.3883,-3.3116,6.6999,1.45,0.514
TRANSLATOR_SPACE_GRAY,TRADE_BIG_P95(>=4),100,177,6.4209,-6.7973,13.2182,1.65,0.537
TRANSLATOR_VOID_BLUE,BIG_BID_LVL1_P95,1,3282,-0.202,0.0834,-0.2854,-1.43,0.484
TRANSLATOR_VOID_BLUE,BIG_ASK_LVL1_P95,1,3296,-0.3852,0.1061,-0.4913,-2.47,0.477
TRANSLATOR_VOID_BLUE,BIG_BID_LVL1_P99,1,3282,-0.202,0.0834,-0.2854,-1.43,0.484
TRANSLATOR_VOID_BLUE,BIG_ASK_LVL1_P99,1,3296,-0.3852,0.1061,-0.4913,-2.47,0.477
TRANSLATOR_VOID_BLUE,BIG_BID_LVL1_P95,5,3282,-0.186,0.3109,-0.4969,-1.12,0.483
TRANSLATOR_VOID_BLUE,BIG_ASK_LVL1_P95,5,3296,-0.2858,0.3235,-0.6093,-1.38,0.482
TRANSLATOR_VOID_BLUE,BIG_BID_LVL1_P99,5,3282,-0.186,0.3109,-0.4969,-1.12,0.483
TRANSLATOR_VOID_BLUE,BIG_ASK_LVL1_P99,5,3296,-0.2858,0.3235,-0.6093,-1.38,0.482
TRANSLATOR_VOID_BLUE,BIG_BID_LVL1_P95,10,3282,-0.1053,0.579,-0.6843,-1.09,0.491
TRANSLATOR_VOID_BLUE,BIG_ASK_LVL1_P95,10,3296,-0.3392,0.6083,-0.9475,-1.52,0.488
TRANSLATOR_VOID_BLUE,BIG_BID_LVL1_P99,10,3282,-0.1053,0.579,-0.6843,-1.09,0.491
TRANSLATOR_VOID_BLUE,BIG_ASK_LVL1_P99,10,3296,-0.3392,0.6083,-0.9475,-1.52,0.488
TRANSLATOR_VOID_BLUE,BIG_BID_LVL1_P95,30,3280,0.7203,1.6072,-0.887,-0.84,0.509
TRANSLATOR_VOID_BLUE,BIG_ASK_LVL1_P95,30,3294,0.5319,1.631,-1.0991,-1.04,0.511
TRANSLATOR_VOID_BLUE,BIG_BID_LVL1_P99,30,3280,0.7203,1.6072,-0.887,-0.84,0.509
TRANSLATOR_VOID_BLUE,BIG_ASK_LVL1_P99,30,3294,0.5319,1.631,-1.0991,-1.04,0.511
TRANSLATOR_VOID_BLUE,BIG_BID_LVL1_P95,100,3275,1.7111,5.2228,-3.5116,-1.88,0.5
TRANSLATOR_VOID_BLUE,BIG_ASK_LVL1_P95,100,3289,1.4022,5.2628,-3.8605,-2.07,0.497
TRANSLATOR_VOID_BLUE,BIG_BID_LVL1_P99,100,3275,1.7111,5.2228,-3.5116,-1.88,0.5
TRANSLATOR_VOID_BLUE,BIG_ASK_LVL1_P99,100,3289,1.4022,5.2628,-3.8605,-2.07,0.497
TRANSLATOR_VOID_BLUE,TRADE_BIG_P95(>=4),1,179,-0.4274,0.5668,-0.9942,-1.11,0.469
TRANSLATOR_VOID_BLUE,TRADE_BIG_P95(>=4),5,179,2.3492,2.2482,0.101,0.05,0.525
TRANSLATOR_VOID_BLUE,TRADE_BIG_P95(>=4),10,179,3.5307,2.5054,1.0253,0.34,0.547
TRANSLATOR_VOID_BLUE,TRADE_BIG_P95(>=4),30,179,7.0196,-0.2509,7.2705,1.55,0.542
TRANSLATOR_VOID_BLUE,TRADE_BIG_P95(>=4),100,177,16.0706,6.0045,10.0661,1.16,0.599
UV_VISOR_AMBER,BIG_BID_LVL1_P95,1,2125,0.0805,-0.1091,0.1896,1.06,0.501
UV_VISOR_AMBER,BIG_ASK_LVL1_P95,1,2126,-0.0169,-0.1017,0.0847,0.48,0.497
UV_VISOR_AMBER,BIG_BID_LVL1_P99,1,2125,0.0805,-0.1091,0.1896,1.06,0.501
UV_VISOR_AMBER,BIG_ASK_LVL1_P99,1,2126,-0.0169,-0.1017,0.0847,0.48,0.497
UV_VISOR_AMBER,BIG_BID_LVL1_P95,5,2125,-0.2529,-0.4963,0.2433,0.61,0.477
UV_VISOR_AMBER,BIG_ASK_LVL1_P95,5,2126,-0.2803,-0.4942,0.2139,0.54,0.478
UV_VISOR_AMBER,BIG_BID_LVL1_P99,5,2125,-0.2529,-0.4963,0.2433,0.61,0.477
UV_VISOR_AMBER,BIG_ASK_LVL1_P99,5,2126,-0.2803,-0.4942,0.2139,0.54,0.478
UV_VISOR_AMBER,BIG_BID_LVL1_P95,10,2125,-0.9351,-0.9589,0.0238,0.04,0.481
UV_VISOR_AMBER,BIG_ASK_LVL1_P95,10,2126,-0.8246,-0.9673,0.1428,0.25,0.485
UV_VISOR_AMBER,BIG_BID_LVL1_P99,10,2125,-0.9351,-0.9589,0.0238,0.04,0.481
UV_VISOR_AMBER,BIG_ASK_LVL1_P99,10,2126,-0.8246,-0.9673,0.1428,0.25,0.485
UV_VISOR_AMBER,BIG_BID_LVL1_P95,30,2123,-2.7678,-2.8292,0.0614,0.06,0.462
UV_VISOR_AMBER,BIG_ASK_LVL1_P95,30,2124,-2.7161,-2.8332,0.1171,0.12,0.461
UV_VISOR_AMBER,BIG_BID_LVL1_P99,30,2123,-2.7678,-2.8292,0.0614,0.06,0.462
UV_VISOR_AMBER,BIG_ASK_LVL1_P99,30,2124,-2.7161,-2.8332,0.1171,0.12,0.461
UV_VISOR_AMBER,BIG_BID_LVL1_P95,100,2120,-7.9854,-9.0272,1.0419,0.57,0.458
UV_VISOR_AMBER,BIG_ASK_LVL1_P95,100,2121,-8.1386,-9.0156,0.877,0.48,0.457
UV_VISOR_AMBER,BIG_BID_LVL1_P99,100,2120,-7.9854,-9.0272,1.0419,0.57,0.458
UV_VISOR_AMBER,BIG_ASK_LVL1_P99,100,2121,-8.1386,-9.0156,0.877,0.48,0.457
UV_VISOR_AMBER,TRADE_BIG_P95(>=4),1,179,-0.8156,-0.2247,-0.5909,-0.9,0.425
UV_VISOR_AMBER,TRADE_BIG_P95(>=4),5,179,-2.0056,0.0722,-2.0778,-1.34,0.453
UV_VISOR_AMBER,TRADE_BIG_P95(>=4),10,179,-1.9972,-1.0588,-0.9384,-0.45,0.458
UV_VISOR_AMBER,TRADE_BIG_P95(>=4),30,179,-3.0391,-4.3768,1.3377,0.34,0.486
UV_VISOR_AMBER,TRADE_BIG_P95(>=4),100,177,-20.1808,-12.0327,-8.1481,-1.06,0.435
